2402,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2403,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2404,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2405,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2406,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2407,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2408,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2409,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2410,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2411,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2412,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2413,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2414,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2415,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2416,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2417,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2418,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2419,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2420,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2421,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2422,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2423,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2424,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2425,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2426,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2427,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2428,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2429,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2430,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2431,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2432,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2433,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2434,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2435,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2436,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2437,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2438,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
2439,5.9938379,0,0.10375591,5.890082,6.3361497,6.297885,6.2009605,5.3452491,0.38594016,0.46977129,0.096924457,0.038264724,0.022234065,0.004066841,0.000156181,0.003428881,0.004762934,0.001498634,0.00367958,0.021241034,0.00370606,3.21E-05,0.005844173,0.026273936,0.001825459,0.028750315,0.002667534,0.002812435,0.001479438,1.13E-05,4.41E-16,0.000012581,1.97E-05,9.92E-06,4.90E-07,0,9.63E-05,5.01E-08,-1.10E-06,0.000580289,-0.13828623,-0.044082995,0.10181828,-0.068722789,-0.041955804,0.014657077,-0.1,-0.46540444,0,0.24192541,0.065942891,-0.19997113,0.049725847
